seed,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_optical_fallback,n_cover_visited,all_certified,failure,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s
1054,12,12,7069.273866373336,589.1061555311113,26216.369331866674,10256.35496554682,295,17,0,25,True,,0.3857715000049211,267,255,28,2,1751.000000000001,75.00000000000004,5243.273866373335,446.5329144131347
1055,13,13,6717.7801683509115,516.7523206423778,24498.900841754545,10310.185169023178,294,16,0,25,True,,0.49413469998398796,254,241,40,9,1744.0000000000002,73.99999999999933,4899.780168350911,113.31579763635455
1056,14,14,7287.528292613071,520.537735186648,28247.641463065367,12856.968630564255,263,19,0,25,True,,0.45593039999948815,225,211,38,0,1553.0000000000007,84.99999999999899,5649.528292613073,0.0
1057,15,15,6368.887376853981,424.5924917902654,24269.436884269908,11226.931457945157,241,21,0,25,True,,0.5661858000094071,200,185,41,2,1422.0000000000005,92.99999999999898,4853.887376853982,647.3931373806554
1058,16,16,4130.179804349732,258.13623777185825,16845.899021748657,13807.404699112878,113,22,0,6,True,,0.8450023000186775,70,54,43,7,662.9999999999999,98.00000000000009,3369.1798043497324,0.0
1059,14,14,6344.419606871263,453.17282906223306,24562.098034356324,8957.608936741675,229,18,0,25,True,,0.8239723000151571,196,182,33,0,1349.9999999999986,82.00000000000018,4912.419606871264,482.2084466947972
1060,10,10,6998.718543263778,699.8718543263778,24698.59271631888,9501.54359026148,335,17,0,25,True,,0.3563615999883041,307,297,28,2,1988.0000000000016,71.00000000000077,4939.718543263776,110.30597640218457
1061,16,16,6711.369210608684,419.46057566304273,26146.846053043424,15101.480275469163,235,23,0,18,True,,0.5398974000127055,191,175,44,5,1380.9999999999995,100.99999999999964,5229.369210608684,0.0
1062,15,15,6918.510164038954,461.23401093593026,26792.55082019477,11483.392766857716,249,20,0,25,True,,0.505873900023289,211,196,38,7,1469.9999999999986,90.00000000000104,5358.510164038955,276.75038809058606
1063,12,12,6488.549462453957,540.7124552044965,22732.747312269774,8618.723156605047,315,17,0,25,True,,0.4020373999956064,282,270,33,1,1867.0000000000002,75.00000000000077,4546.549462453955,275.34815534692643
