variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
F120,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,7783.836912277018,648.6530760230849,27514.184561385115,12561.999147884886,322,119,12,1,25,,True,7,58,1.1632925001322292,1.7601290000020526,283,271,39,10,1899.999999999999,380.9999999999918,5502.836912277031,341.11355581706357,107,290,-4.547473508864641e-12,True,943.0121947375769,17.74943008678929,1257a303b24c7101f09512e8b7dfd2ccdace3b0edfebdc9e3b568fd6b4f2b461,0,0,0,0,0,14,0
PC,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,6231.775852978439,519.3146544148699,21848.879264892195,6665.970307907888,301,18,12,5,25,,True,8,53,1.15727150006569,1.238196299993433,276,264,25,2,1783.9999999999995,77.99999999999996,4369.775852978439,279.6158734999899,6,279,0.0,True,943.0121947375769,17.74943008678929,47e0fb10f3d2617e35ccee3401daadc4b1f4ea7929ac91119a436daf9dcf0273,8,0,0,0,8,0,35
M50,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,8452.674433439475,704.3895361199562,30808.372167197347,13445.61079711843,323,120,12,1,25,,True,7,75,1.6903684001299553,1.9061283000046387,282,270,41,15,1907.0000000000014,383.99999999999835,6161.674433439475,405.8796635003064,108,292,5.4569682106375694e-12,True,943.0121947375769,17.74943008678929,27d8b01efba359d8916e9778a2c7713dbeb3728c0941b78a32d1157dbf35c672,0,0,0,6,0,0,0
LC,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,6694.010988591813,557.8342490493177,23630.054942959065,8939.177715433498,315,24,12,6,25,,True,8,54,1.646849399927305,1.7569940999965183,289,277,26,10,1872.0,95.99999999999959,4726.010988591814,227.59871352500795,12,297,0.0,True,943.0121947375769,17.74943008678929,1809309749932c5dcdb7a7f101dcfa83263d01b16121b1719e0b7a22afb60c62,0,0,0,0,0,0,40
baseline,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7019.418389730375,467.961225982025,26177.091948651887,10312.303742891485,287,20,15,0,25,,True,11,71,1.4743871000828221,1.5432564000075217,249,234,38,2,1694.0,89.99999999999906,5235.418389730374,181.18238538819605,5,259,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,31a00b3edb50be1ecb09a194281e241aa15310ce56fb2960c0e3e241eea338d2,0,0,0,0,0,0,0
M75,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,8256.862771719194,688.0718976432662,29844.313858595946,12576.772934720442,323,119,12,1,25,,True,7,74,1.819415800186107,2.0601115000026766,282,270,41,13,1907.0000000000014,380.99999999999915,5968.862771719192,405.8796635003064,107,292,5.4569682106375694e-12,True,943.0121947375769,17.74943008678929,80a45d0d37d394544d5c03451d35f32a4e784828e79f1e7e382bf37b898bee4c,0,0,0,5,0,0,0
S_all,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7138.286855252599,475.88579035017324,25731.434276262986,9784.796450805015,320,21,15,0,25,,True,17,68,1.3868998000689317,1.481329599977471,280,265,40,1,1898.9999999999984,93.00000000000053,5146.286855252601,0.0,6,299,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,242de6e2770898d45b1e83a2ee26e989f04dce43f1c091534f2f5391979db737,17,0,0,0,0,0,0
previous_best,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,6749.864594763622,449.99097298424147,24594.32297381811,9399.284350971462,292,22,15,0,25,,True,15,64,1.7792432999995071,1.866218499984825,259,244,33,4,1735.0,95.99999999999955,4918.864594763623,0.0,7,275,0.0,True,943.0121947375769,2.074856830987301,cf320b0c1261a1830b1d0687cb0b06624a1ce75aaf175e1938ac58e0f8be5ec9,15,10,0,0,0,0,0
P1,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7129.934995636786,475.32899970911905,25724.67497818392,9771.245933218685,319,21,15,0,25,,True,16,68,1.5108898000908084,1.6157050000037998,280,265,39,1,1891.9999999999989,93.00000000000081,5144.934995636786,0.0,6,297,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,bcc45e489c72e3173dd1261fb59b6d18a3a0021e02140e035fd1bb14f5219fc0,16,0,0,0,16,0,0
LPC,mixed_endpoint_50061,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,7813.420230243748,651.1183525203123,27887.10115121872,12092.783349567495,313,118,12,3,25,,True,15,55,2.7038499999325722,2.971006700012367,279,267,34,12,1858.0000000000018,377.9999999999963,5577.420230243756,0.0,106,293,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,9b14da9d2b1951f92212a4368f49026059f25f7731ebeb4a509364a9590f0a6b,15,0,0,0,15,0,52
P2,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7138.286855252599,475.88579035017324,25731.434276262986,9784.796450805015,320,21,15,0,25,,True,17,68,1.4686059999512509,1.5790784000128042,280,265,40,1,1898.9999999999984,93.00000000000053,5146.286855252601,0.0,6,299,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,f5069662608e82cd812f66cd0071abfa29738a7a165ad1ef6af514af5172c61c,17,0,0,0,17,0,0
L90,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,6987.779511659441,465.85196744396274,25473.897558297205,10833.531536682485,303,22,15,0,25,,True,13,70,2.023798500042176,2.0999204000108875,266,251,37,7,1796.9999999999973,95.9999999999994,5094.779511659444,386.1807509049331,7,282,0.0,True,943.0121947375769,17.74943008678929,8e7ce93a210bf8179c375f1cf3aa37ca6faebc5ca54edfae537a60c295b8b1ed,0,0,0,0,0,0,0
F120,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7019.418389730375,467.961225982025,26177.091948651887,10312.303742891485,287,20,15,0,25,,True,11,59,0.9542725000355858,1.5311823000083677,249,234,38,2,1694.0,89.99999999999906,5235.418389730374,181.18238538819605,5,259,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,4009d57ff9c9612e770c01b3c643af36216cd7fc34cb21eaf8001f08f08fa464,0,0,0,0,0,12,0
F60,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7019.418389730375,467.961225982025,26177.091948651887,10312.303742891485,287,20,15,0,25,,True,11,71,1.0272734000172932,1.6724333000020124,249,234,38,2,1694.0,89.99999999999906,5235.418389730374,181.18238538819605,5,259,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,487bcb8e60ee2d5daba8d7ce913a2f6857ac340f62e2f2cae34e86277927d293,0,0,0,0,0,0,0
L30,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7175.003061132213,478.33353740881415,26760.015305661047,12098.920248880026,292,20,15,0,25,,True,12,70,2.3054527001222596,2.3826615000143647,254,239,38,7,1733.0000000000007,90.00000000000234,5352.003061132211,358.63222662789576,5,273,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,4760c193adaa3568ba795ea40eff60d28ac1387b9a57fdf3ee59573a2afe81fe,0,0,0,0,0,0,0
C1,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,6925.26891331794,461.684594221196,25736.344566589712,9865.32092992771,284,23,15,2,25,,True,11,67,1.5290082001010887,1.6077204000030179,249,234,35,2,1679.0,98.99999999999912,5147.268913317939,181.18238538819605,8,259,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,77df66d067d60c9e8e7c4de704772c916e558947e556183d5dd3cc65868d6a30,0,0,0,0,0,0,3
C15,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,6858.839549744226,457.2559699829484,25374.197748721137,9490.67254841371,281,30,15,4,25,,True,11,61,1.3928222000249662,1.4715010999934748,249,234,32,1,1664.0000000000007,119.99999999999994,5074.839549744224,181.18238538819605,15,259,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c40b5d55cabf2bff8a9bbb518a89bc252a36e678bbdc8433925791b4d4723754,0,0,0,0,0,0,21
M50,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7051.002251967174,470.0668167978116,26310.011259835883,10445.223054075488,288,20,15,0,25,,True,11,72,1.8343525000382215,1.8990868999972008,249,234,39,2,1698.9999999999984,89.99999999999994,5262.002251967174,181.18238538819605,5,259,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,583cba54e24bae3d6208c8736868a82984957b8d4c409095f896cbfd789e7b9d,0,0,0,5,0,0,0
PC,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7004.171698915966,466.9447799277311,24890.85849457982,8955.073282160554,313,45,15,6,25,,True,16,56,1.3665359999868087,1.472311500023352,280,265,33,2,1860.9999999999995,165.0000000000015,4978.171698915966,0.0,30,296,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,c2d5845e60dc1a11bbc9bfcd2b09e6d0a22deb6b378bedb528be1554f869d5d9,16,0,0,0,16,0,26
LPC,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7004.850522873912,466.9900348582608,25474.252614369565,9175.894248945868,295,42,15,7,25,,True,15,55,1.489428599976236,1.578478300012648,265,250,30,4,1753.9999999999989,156.00000000000028,5094.850522873915,384.97163486037425,27,279,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,e4c5dfeb51708122ecc1f88d1ed6302ca335f2e32a2a09bb242a7bd7bfa98b8c,15,0,0,0,15,0,11
M75,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7065.114586225788,471.0076390817192,26185.572931128958,10117.07009491527,295,19,15,0,25,,True,8,78,1.9874875998939388,2.045242100022733,252,237,43,2,1740.9999999999993,86.99999999999956,5237.114586225789,434.2917421587863,4,266,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,763f85cfa83910278597a6949a6ae9d7a9b499cc6dc2202b2f95cab6944634f9,0,0,0,4,0,0,0
baseline,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6940.509312456312,495.7506651754508,26132.546562281565,9237.097102556694,273,24,14,1,25,,True,6,76,1.6262522000470199,1.6914442999986932,235,221,38,2,1614.0000000000011,99.99999999999909,5226.509312456312,117.02012227813066,10,249,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,6cbeef12b1f7ba9407928a174e47a9ba6713b09be238f291d8c0f93542465d0f,0,0,0,0,0,0,0
S_all,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6595.485522244177,471.106108731727,24222.42761122088,9175.191312139812,280,23,14,1,25,,True,14,71,1.6675243999052327,1.7576785999990534,239,225,41,4,1654.0000000000011,97.00000000000031,4844.485522244177,116.99376064282023,9,254,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,2f9dd53bbd3ae76a94d923fc128e8f6e52ba366a68b5fd1579208f26f9ef7958,14,0,0,0,0,0,0
L30,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,7348.1495029962025,524.8678216425859,26935.747514981013,12027.590696423313,312,28,14,1,25,,True,8,71,1.6923515999806114,1.7808901999960653,273,259,39,9,1849.0000000000005,111.99999999999956,5387.149502996201,0.0,14,289,0.0,True,943.0121947375769,17.74943008678929,060520b0585d87184fa52e3108ee4c991163ea6e453afc4c5671ac3442001080,0,0,0,0,0,0,0
LC,mixed_endpoint_50062,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7100.052494749127,473.3368329832751,26190.262473745628,11391.750030640635,287,43,15,5,25,,True,11,61,2.2021979998680763,2.2945706000027712,254,239,33,7,1703.0000000000002,159.0000000000011,5238.052494749126,358.63222662789576,28,268,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,05a0cd5fb56886ff4bb08c0ced4b36915c3d51e3572d9788d0afe60cc08aae0e,0,0,0,0,0,0,26
previous_best,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6887.674223755087,491.9767302682205,24813.371118775423,9323.608923225704,311,19,14,0,25,,True,17,64,2.2507500000065193,2.327412800019374,273,259,38,6,1840.0000000000016,84.99999999999947,4962.674223755085,0.0,5,285,2.7284841053187847e-12,True,943.0121947375769,2.074856830987301,11e7a958571d64e74d39eb1c0eca9346b73e82e56fd6dbafc25857ad35e0ba79,17,7,0,0,0,0,0
L90,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,7093.390415471838,506.6707439622742,26801.952077359198,11739.480076477153,278,20,14,0,25,,True,11,70,1.8280238999868743,1.8888633000024129,241,227,37,7,1645.0,88.00000000000058,5360.3904154718375,406.9612162510666,6,255,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,7c7ed50120b0075f8544025591db995ddf5d9769c754a5e7509f198f45fc983c,0,0,0,0,0,0,0
P1,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6595.868569009644,471.1334692149745,24224.34284504821,9177.106545967143,280,23,14,1,25,,True,14,71,1.4825653001316823,1.566789600008633,239,225,41,4,1654.0000000000011,97.00000000000043,4844.868569009643,116.99376064282023,9,254,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,2a16452d01a656748df154a8e2a110646346dcd587c31438a26006a0dfa130af,14,0,0,0,14,0,0
P2,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6595.485522244177,471.106108731727,24222.42761122088,9175.191312139812,280,23,14,1,25,,True,14,71,1.4017219000088517,1.4827019999793265,239,225,41,4,1654.0000000000011,97.00000000000031,4844.485522244177,116.99376064282023,9,254,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,4a6ce5d73e7c61f4b94a1a23cb07c8f2a952ad45b5cc2d3786d8f429e5161136,14,0,0,0,14,0,0
F60,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6940.509312456312,495.7506651754508,26132.546562281565,9237.097102556694,273,24,14,1,25,,True,6,71,0.9304635000880808,1.5260303000104614,235,221,38,2,1614.0000000000011,99.99999999999909,5226.509312456312,117.02012227813066,10,249,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,65ffcfc7cc6802d10193afa003fa920fb7b8079cc1c92d98be5ad1f2d3ea74e7,0,0,0,0,0,5,0
C15,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6758.546134937862,482.7532953527044,25392.730674689312,8488.583525282465,262,33,14,6,25,,True,6,59,1.1454699000169057,1.2213158000085969,235,221,27,2,1553.0000000000007,126.99999999999775,5078.54613493786,117.02012227813066,19,243,0.0,True,943.0121947375769,17.74943008678929,82ca2f29ca37520c0862936d0eed16b055ecd4435c9c6a384eb0ad3bda577ca8,0,0,0,0,0,0,24
F120,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6769.087289039145,483.5062349313675,25140.436445195737,10228.817412631694,278,24,14,1,25,,True,6,62,0.9156252001121175,1.5389405000023544,239,225,39,2,1640.9999999999998,99.99999999999926,5028.0872890391465,117.02012227813066,10,251,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,78c6aa678a0263cf0d1dc0200709b939e0ad311138e71f13a24a2675efa46328,0,0,0,0,0,15,0
C1,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6918.17691809344,494.1554941495314,25995.884590467198,9098.929963811213,271,30,14,3,25,,True,6,72,1.5471869999310002,1.6120618999993894,235,221,36,2,1601.0000000000005,117.99999999999963,5199.176918093439,117.02012227813066,16,246,0.0,True,943.0121947375769,17.74943008678929,47cdc9527fb5e4b6d7bfb193621624d07a1a653cf46fef7602890c8d33e973a0,0,0,0,0,0,0,4
PC,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6377.3967082365725,455.52833630261233,23351.983541182868,8295.301548628657,268,30,14,6,25,,True,13,54,1.1374669999349862,1.2203803999873344,239,225,29,3,1588.9999999999995,117.99999999999955,4670.3967082365725,116.99376064282023,16,249,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c816c44df6cf4734c5c311eb7babd5c14a5df6cdfe9d1079f6789e3bc9961fde,13,0,0,0,13,0,19
M50,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6858.438700896258,489.888478635447,25952.193504481296,9048.949258557423,267,19,14,0,25,,True,6,69,1.6901146997697651,1.7427594999899156,235,221,32,2,1583.0000000000014,84.99999999999866,5190.438700896257,117.02012227813066,5,248,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,1893357fbd7ce1ffc53a1f49aa200ae65572b1f6ee85d11f8e3c9a1dcf4b1e91,0,0,0,6,0,0,0
M75,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,7359.615580705657,525.6868271932611,27633.077903528287,12818.588870248383,297,17,14,0,25,,True,5,84,1.9089111000939738,1.9615372999978717,249,235,48,7,1753.9999999999995,79.00000000000043,5526.6155807056575,397.2081545308174,3,269,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,3981f9fa580c2fe927ce7d1c2ff112ce11359dee7d89647a19fc326a563e23a4,0,0,0,4,0,0,0
baseline,mixed_endpoint_50064,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,6294.750955055522,393.42193469097015,23528.754775277623,14304.519110760339,251,25,16,0,18,,True,9,79,1.3971549000707455,1.4479989999963436,205,189,46,4,1482.0,106.99999999999895,4705.750955055524,0.0,9,227,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,06490cf3abab2955a0ed7d8d1bbc18fda1f06042ea9bb7b595a457520fe8f398,0,0,0,0,0,0,0
S_all,mixed_endpoint_50064,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,5830.144243960108,364.38401524750674,22485.72121980054,11761.375248613987,208,24,16,0,18,,True,20,70,1.4476524000638165,1.5165710000146646,159,143,49,2,1229.0000000000002,104.0000000000005,4497.144243960107,0.0,8,189,0.0,True,943.0121947375769,17.74943008678929,22e4b6bf6a17e7ad100092c458e040d29bedc52ba7abc2e8532cbadc4ab81921,20,0,0,0,0,0,0
LC,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,7290.119584925351,520.722827494668,26655.59792462674,11756.186841034094,309,33,14,4,25,,True,8,66,2.313261000061175,2.39530800000648,273,259,36,8,1832.0000000000005,127.0000000000022,5331.119584925349,0.0,19,287,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,3a837f5741fd3924b70dd60ed0720eb31dccac036d8ed5527206306768147107,0,0,0,0,0,0,143
P2,mixed_endpoint_50064,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,5491.052734600012,343.19079591250073,20195.263673000045,11997.338254197217,228,20,16,0,16,,True,22,55,1.1564192000078037,1.218237399996724,186,170,42,1,1360.0000000000002,92.00000000000176,4039.05273460001,0.0,4,220,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,44983b7b5d0bf33a9d7a70c010c0802583d8f5b62c80a42e2c6f3d6775b5924d,22,0,0,0,22,0,0
previous_best,mixed_endpoint_50064,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,5079.076906689558,317.4423066680974,20030.38453344778,13756.450380958746,164,23,16,0,12,,True,18,52,1.9551132002088707,2.0025305000017397,128,112,36,3,972.0000000000014,101.00000000000063,4006.0769066895573,0.0,7,152,1.8189894035458565e-12,True,943.0121947375769,2.074856830987301,39b1086fa74e06413816dcca4812842bcbf7aef778437e25e9e819dc947c6179,18,9,0,0,0,0,0
LPC,mixed_endpoint_50063,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6898.402045395864,492.7430032425617,24782.010226979306,9644.834984825133,306,35,14,7,25,,True,12,62,2.177746300032595,2.274505899986252,270,256,36,9,1809.0000000000027,132.9999999999997,4956.402045395862,694.349850250047,21,279,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,15816f038a927e0d195600d0e5ad046f838ba75ed95320bfeffb572cb1fdada0,12,0,0,0,12,0,112
P1,mixed_endpoint_50064,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,5305.869647657188,331.61685297857423,20699.348238285926,11324.235033973006,184,18,16,0,16,,True,17,70,1.394351899944013,1.453358600003412,130,114,54,2,1080.0000000000025,85.99999999999976,4139.869647657184,0.0,2,160,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,234c8af1b0dbdf7f6cabe1467b543253375020f01d03ef9601e627743c9dc5b9,17,0,0,0,17,0,0
