scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
mixed_endpoint_10045,baseline,10045,mixed,endpoint,14db8b505a8574e6debe3d172e5e97664e3806deea083e24db27e9d41707d749,11,11,6535.437789691478,594.1307081537708,23062.18894845739,8450.192451060419,314,16,11,0,25,,True,7,70,1.358710999978939,1.4255962000170257,277,266,37,6,1853.0000000000011,69.99999999999962,4612.437789691478,749.4035766533825,5,283,0.0,True,943.0121947375768,17.74943008678929,e46c7dc7a7d1dda22807c4d3aff6c1efaf84d619b1a124e21ae3a139510af8be,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10046,baseline,10046,mixed,endpoint,2d089730e1bc6efa89efb22e840b30923a06ae2cddc00612a2ac085325fb4fce,13,13,6785.23116505651,521.9408588505007,23796.15582528256,10245.4981819466,329,16,13,0,25,,True,11,68,1.4970958000631072,1.5854431000188924,290,277,39,2,1951.999999999999,73.99999999999945,4759.231165056512,232.5634055858773,3,307,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,6a897ac088e1349b82fac7b76b192402e412967663f6a8353673e9947b656ada,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10047,baseline,10047,mixed,endpoint,7260daad21c96645b219467dfd4930e899bbfe82eaff8721664afcbf859b3580,10,10,7092.117402477248,709.2117402477248,25130.58701238624,8280.823472521492,339,13,10,0,25,,True,5,62,0.9279418999503832,0.9816756999935023,309,299,30,5,2006.9999999999995,59.000000000001215,5026.117402477246,708.0225526715149,3,312,0.0,True,943.0121947375768,17.74943008678929,5b784186a05c26c6e3395a8678a3ff8b92f5a6435a3bb14140ad83f552e37135,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10048,baseline,10048,mixed,endpoint,b1fc8c88b0e1a48c5ca530c0486dbf30e17d7fd3b3aab581261bca108b1324a3,16,16,6979.104311598779,436.19401947492366,27450.521557993903,13329.567290142546,235,27,16,1,22,,True,10,91,2.3348090001381934,2.412095899984706,179,163,56,5,1376.0000000000005,112.99999999999828,5490.10431159878,0.0,11,201,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,e95be03f9459be91bbf84b8a55c3254f327117ad7c536dcf31830f8643b70cee,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10049,baseline,10049,mixed,endpoint,1384b68fa3617a733af6ac905a23a562f61d48ba47fcc60aedce0de67deb9883,11,11,6696.462695406625,608.7693359460568,23707.31347703313,8811.187856802073,318,17,11,0,25,,True,9,63,0.9838768999907188,1.0428775000036694,287,276,31,5,1882.0,72.999999999999,4741.462695406625,513.1004415349198,6,292,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,e16c5e521e56f2a3e9c8cac11122dbb8c4ce64b85bb301928ba3f4cf533c00a1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10050,baseline,10050,mixed,endpoint,504b3e9be9c3915f7619546d15abd503c5afc99ed5030aa501fa7f3a846d6901,14,14,6662.266505851458,475.8761789893898,24776.332529257317,11316.648796982194,273,21,14,0,25,,True,9,72,1.2911492999701295,1.3569986000075005,237,223,36,3,1615.9999999999984,90.99999999999837,4955.2665058514585,745.3112005801122,7,251,-5.4569682106375694e-12,True,943.0121947375768,17.74943008678929,7edbfc3a0e1a6677f2652eb5e654a56e2f1e48517f339371236baa7a98814a6e,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10051,baseline,10051,mixed,endpoint,6f565baa8cce614aff981277672ef7122085a24eb1914c7cde42198549d86331,14,14,6770.062192626131,483.5758709018665,24885.31096313066,9720.498476732571,288,21,14,0,25,,True,10,73,1.612692199938465,1.6787513000017498,250,236,38,2,1702.0000000000016,90.99999999999814,4977.06219262613,0.0,7,262,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,d540e4ec6fb49890f6bce9b4ce441317de985346be0471bf1ff05076989a18c4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10052,baseline,10052,mixed,endpoint,de06a66bb5be0ad8414160fd3ba587ca3fb3e950c555aeb3fbb67bc2c07c30e4,12,12,6558.276992786969,546.5230827322474,23926.38496393485,8562.358248489512,288,16,12,0,25,,True,5,62,1.045693799998844,1.0936013000027742,261,249,27,4,1700.999999999999,71.99999999999969,4785.276992786969,1483.4719175099451,4,261,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,de0c438ab6f782baa5d6909d7a8e23b50d611723adefb1b0a91f26df872bcbc1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10053,baseline,10053,mixed,endpoint,947cf3641e5c1d5fc114fa7e0c574dc697b7c43e9b15c59e6f3abb7d72e08681,11,11,6462.2263430279245,587.4751220934477,22566.131715139614,8294.136521429593,316,17,11,0,25,,True,7,63,1.1293413000821602,1.1885624999995343,287,276,29,2,1876.0000000000011,73.00000000000065,4513.226343027923,0.0,6,296,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,3c4ee20fd11ec9827c0368010cbbb837ca7924708352e65976726f9dcb92f9df,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10054,baseline,10054,mixed,endpoint,7cb0648574ae6a46ed39bfa66e94430aeb702c03037112138800ca3cdd536786,15,15,6682.640809935014,445.5093873290009,26603.20404967506,10590.72213775776,218,19,15,0,25,,True,10,77,1.5281213000998832,1.5895500999758951,174,159,44,5,1275.0000000000016,86.99999999999842,5320.640809935014,128.2052529970424,4,185,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,f23c1c3a5d3303f4e410a324c71448be4e72d94c2907873c337b0f87ad4ece5d,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10055,baseline,10055,mixed,endpoint,9f76f5011e0520c55b9f2cc90242086b105604fec9d39f24e3b3e0d3aeb02fd1,15,15,6706.8052071147495,447.1203471409833,25359.02603557375,10905.406575874633,264,17,15,0,25,,True,9,70,1.469537599972682,1.5272624999925029,226,211,38,1,1554.000000000001,81.00000000000064,5071.8052071147495,0.0,2,234,0.0,True,943.0121947375768,17.74943008678929,f529f04f8ca4d26bdca0d0bae30007236be462488f7e4d9d76bfe7f57e27ae06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10056,baseline,10056,mixed,endpoint,1146f23139c5345bc10011edcaf4f98061aeeab4c7d6ca9f42120c787d8f45a1,14,14,6896.247213830909,492.5890867022077,26456.23606915454,11870.031078117898,258,22,14,0,25,,True,8,88,2.0660623002040666,2.1373343000013847,208,194,50,6,1511.0,93.99999999999966,5291.2472138309095,1175.920905853889,8,221,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,7fa4dde05013e225d03072c9f551439c9894401d3472199b8b8643932d3b40f4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10057,baseline,10057,mixed,endpoint,2a6ed36b00d42c15b501496d0466f2cd5c9e397e7c52e6a5148499c678a42d18,16,16,5944.24944468721,371.5155902929506,23031.247223436047,12602.41992266806,211,21,16,0,19,,True,8,69,1.538320899970131,1.5931644999946002,173,157,38,2,1243.000000000001,95.00000000000072,4606.249444687208,0.0,5,188,0.0,True,943.0121947375768,17.74943008678929,f7ac4065f37bf010fd64d3098388e77a286ee4c3706b28f6e2c0dcc399116fd4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10058,baseline,10058,mixed,endpoint,896fd7c26e832ced76ea0b6f5199ed6c86cfecdd4f119dd86ff69a5ababf053e,12,12,6626.987510186891,552.2489591822409,24519.93755093445,9430.257565539216,280,14,12,0,25,,True,9,60,1.2240990998398047,1.2741247000230942,249,237,31,2,1657.0000000000011,65.99999999999959,4903.987510186891,1310.9476110700416,2,257,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,ef61912845df1f492d0e3d2b4ee594c8ef10ef0c87d1c5abb1f378c186d0f069,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10059,baseline,10059,mixed,endpoint,0a31d3369d56937fa74d7c5dd324c63d11e736c14482d8995022d777301daa02,10,10,6944.289154866583,694.4289154866583,23421.44577433292,7447.910546406363,372,12,10,0,25,,True,4,60,0.9922627999621908,1.052603399992222,344,334,28,1,2203.9999999999995,55.99999999999958,4684.289154866584,532.3275052885474,2,344,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,8742f716871651d130a51e6e6b72244aea45ed0f316688612c7ffb6455e179bb,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10060,baseline,10060,mixed,endpoint,8eac9f0b2d66daba7b631fb686d351655fdcfd7d89f990bffd25142133feca19,11,11,6548.429300478324,595.3117545889386,24357.146502391617,9296.536181373496,273,14,11,0,25,,True,7,60,1.0167486999125686,1.0585553999990225,244,233,29,2,1613.000000000001,64.00000000000009,4871.429300478323,212.3686837997475,3,248,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,fd147faa9957c20c64736a052c36ce6494e443a6be4195f70aabc19c6e53c1d8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10061,baseline,10061,mixed,endpoint,8878ec10d445a2e5e15d6de1317866fcf5670fe7ef12c86c918e27c62d01519c,10,10,6522.709759765134,652.2709759765133,21763.548798825654,5704.156720901359,355,13,10,0,25,,True,9,52,0.6683201999694575,0.7338058000023011,331,321,24,2,2111.0000000000014,59.00000000000024,4352.709759765132,577.1129356765023,3,336,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,3aa5c99a8c00645dba34622846646f13ffa50e66998e7fcf819e7557bf3e7b6c,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10062,baseline,10062,mixed,endpoint,ec0b3d75fe4e4c379041979672dd0c38e7afd9fbc8bb718139c3cedb780f1e0e,12,12,6891.284255521389,574.2736879601158,23551.42127760694,9476.703507675904,354,18,12,0,25,,True,6,67,1.0832237999129577,1.1449192000145558,323,311,31,3,2102.999999999999,78.00000000000031,4710.28425552139,240.4226043292365,6,333,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,4a805be594cf1c32701ed96f93d366fe1d526e358aae5879c81520d66ed4c25b,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10063,baseline,10063,mixed,endpoint,44ed40f9925b5d81d0a078dd8cf23063c78fea8b23c170b02e12de27dbcb0c86,10,10,7049.51749326242,704.951749326242,24372.58746631209,7768.571369397474,356,16,10,0,25,,True,5,67,0.8878086001495831,0.9450521999970078,324,314,32,4,2107.0000000000005,67.99999999999977,4874.517493262418,587.7238156903877,6,327,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,f79295141f7e8c3b10273bc7614fd6f7173f427d7e94e54f00c293997f3b0098,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10064,baseline,10064,mixed,endpoint,8053099482eaf7490e4fc9b3e2bde9472ecc389dc73d1ff9ff3d998dbbd52476,11,11,6908.025755756654,628.0023414324231,24880.12877878328,9109.164323959892,316,18,11,1,25,,True,4,71,1.1640030999842566,1.2245871999766678,280,269,36,11,1856.0,75.99999999999953,4976.025755756654,920.3416871451165,7,276,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,72bce60a975d1fcdd128c13a8f94b8669eddfde29384823ee78162427da405d7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10065,baseline,10065,mixed,endpoint,e21062dce4ed19204572f3d422e3ca6e987468b1d048ab8035e6cea4546bb363,10,10,6623.34250616555,662.334250616555,23731.71253082775,9099.89610558824,307,14,10,0,25,,True,5,61,0.8847608999640215,0.9333411999978124,279,269,28,3,1814.9999999999995,62.0000000000001,4746.34250616555,181.64032378854156,4,280,0.0,True,943.0121947375768,17.74943008678929,99d16f207b79aa75713d20da6e008489851b7019631858deb5d26ce83f682c2f,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10066,baseline,10066,mixed,endpoint,724f2385b0a91ab115f10289db2a28019d99990a72feadf488daf89180f51704,11,11,5846.892272399817,531.535661127256,20604.4613619991,5079.008469379562,280,14,11,0,25,,True,13,53,0.9826588998548688,1.0396924000233412,252,241,28,2,1661.999999999999,63.99999999999925,4120.892272399818,0.0,3,262,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,3331dee61f3f9971ef820da08324993e2db25e0d9c811e19c19e65b330902fbb,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10067,baseline,10067,mixed,endpoint,ecfd0fe1c79cad962e32b6d8c36e8eefae5e54f1099e04e7ebb5e7ca06889e4a,15,15,6926.795887939687,461.7863925293124,27393.979439698443,13405.196690108956,230,22,15,0,25,,True,12,78,1.6544089999806602,1.7285148999944795,186,171,44,3,1351.9999999999995,95.99999999999908,5478.795887939687,0.0,7,202,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,c7a2bf750a38872537ecd10630bc7743d3840ad3ef5eae05b294a3bc9b88892f,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10068,baseline,10068,mixed,endpoint,0393da6f16da3dd0719205ce44aaa810881de8a9ad43dc5584f2540a2a369a8a,16,16,6319.751954555325,394.9844971597078,25463.75977277663,14368.657679220303,189,26,16,0,19,,True,10,77,1.742318799806526,1.817259200004628,146,130,43,4,1116.9999999999989,109.99999999999996,5092.751954555326,0.0,10,172,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,885154dab1535a2cbc787cc6024a0bd5f2648a797d5018e8e46446ae89564056,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10069,baseline,10069,mixed,endpoint,87a05dc0621786382aafe77f748d9b1127620140c93e25b2819288011dee12cc,11,11,7189.796946977911,653.6179042707191,23833.984734889546,9316.15648224712,397,14,11,0,25,,True,9,61,0.980643599963514,1.051561500004027,365,354,32,3,2359.0000000000005,64.00000000000091,4766.79694697791,299.21517951040096,3,374,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,b1eb8e8b7067b8d99659fe93c5fa07a4a96a30a790ba62c55543578a83659952,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10070,baseline,10070,mixed,endpoint,b904b6ab8770188925bf30871a7d9a022ff931d2f701fd94220ef52f47c44bf3,10,10,6781.9371882332425,678.1937188233243,23059.685941166223,6546.022875709773,355,15,10,0,25,,True,4,60,0.7084012999548577,0.7539860999968369,330,320,25,1,2104.999999999999,65.00000000000004,4611.937188233244,1053.2288599525027,5,330,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,4ec02e144cb305ce8e491a39f03259883771d62aaf3dca751a8e0e06c4123984,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10071,baseline,10071,mixed,endpoint,d535f0274e7fc6e693efbe589178a52842d3ddc190710d6174870af7400e3a01,14,14,6985.085067365734,498.934647668981,25820.42533682868,13088.304317820191,295,17,14,0,25,,True,5,76,1.552790799934883,1.6355091000150423,255,241,40,4,1741.9999999999986,78.99999999999929,5164.085067365736,477.0340094439525,3,267,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,28edded58226949605c5872117cb2a6f647b4a580c9158cb82eca2c8fc3dd23c,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10072,baseline,10072,mixed,endpoint,92de0095b342d88304a7c6e98a73036a075c471bcb751e53ddf9ef8ce2b9b8e7,15,15,6716.280474144808,447.7520316096539,25936.40237072404,12059.537821327604,245,21,15,0,25,,True,5,83,1.345936499972595,1.4072608000133189,202,187,43,6,1436.0000000000014,92.999999999998,5187.280474144807,944.6438431819232,6,211,0.0,True,943.0121947375768,17.74943008678929,a61f818896f4eb267c98628cd7eace8e9aa5a0d12d507cdb3bf3ae6d6b941e3d,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10073,baseline,10073,mixed,endpoint,6031edb3dfbc16cf8102eb144106ec3c78582c4ffb4baeeb138bbfa3fa1e33c7,15,15,6822.041895583157,454.8027930388772,24755.20947791577,10356.721993190691,301,21,15,0,25,,True,11,72,1.1647741999768186,1.2141685000096911,263,248,38,8,1778.000000000002,93.0000000000012,4951.041895583157,0.0,6,273,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,9072706c87b6390797662862e6b4aec3736abf7eccc1d21a80b9d071ca73d350,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10074,baseline,10074,mixed,endpoint,43a20f4f7152d2ca426fbf7d6d77154e5a9eb03f782617eee259cf2af9e271a1,10,10,7359.507946198713,735.9507946198713,27252.539730993565,9562.63081623319,311,16,10,0,25,,True,7,65,0.9417152998794336,0.9960850999923424,279,269,32,5,1841.000000000001,67.99999999999972,5450.5079461987125,0.0,6,286,0.0,True,943.0121947375768,17.74943008678929,749b810b48b33d11c66243aa038ab350652d8888cb7f09ed7e128dbf4077ab90,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10075,baseline,10075,mixed,endpoint,bc0252306247f638c0b849db10df4567fad6b8f3ccb31b7362ffef155132ab7c,13,13,7159.439002628391,550.7260771252609,26057.19501314195,10870.810380381326,314,22,13,1,25,,True,7,76,1.2861420999688562,1.3543112999759614,274,261,40,2,1856.000000000002,91.9999999999986,5211.439002628391,186.85043222740933,9,286,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,0663c64d44836f2f2dd2f834306a10366743772cd03c443fdb68d76c0c1925ae,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10076,baseline,10076,mixed,endpoint,f3147beea473f3c9f594016fabb7f83602e98ce84e2c185e927590f25ffc84ae,15,15,6535.129872647186,435.67532484314575,25130.64936323593,10932.155545355818,242,18,15,0,25,,True,6,74,1.3046809999505058,1.3520028999773783,204,189,38,3,1424.9999999999995,83.99999999999997,5026.129872647187,848.8289294713695,3,215,0.0,True,943.0121947375768,17.74943008678929,9b365bde0f1cd28b6a6d8a283bb9cb5b10c75235c5ef2842bdd6663d0564e8ab,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10077,baseline,10077,mixed,endpoint,9b5da0d73d1aa71a1c8f8ebc88ad066ddeb3ea331e85966eea2c4309691d68cf,12,12,6370.18225132385,530.8485209436542,23170.911256619253,7945.963588720799,281,17,12,0,25,,True,7,61,1.0593089999747465,1.1144157000235282,254,242,27,1,1660.9999999999998,75.00000000000037,4634.18225132385,764.3766700260439,5,256,0.0,True,943.0121947375768,17.74943008678929,1bb22f0adf240d0c248600bf75458eb01a7c4139b5ef60471f7598c0884ecbbf,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10078,baseline,10078,mixed,endpoint,44403703c557c0e94eb832094bd4b69e9d5482c37a0ffcfab04ff411dff10841,13,13,7367.83896654246,566.7568435801893,28139.194832712303,12976.237835027763,282,15,13,0,25,,True,8,64,1.4300198999699203,1.487686699983897,249,236,33,3,1669.0000000000002,70.9999999999997,5627.838966542458,628.7451121950626,2,259,0.0,True,943.0121947375768,17.74943008678929,d173c6264f806c8b52ade7903bbf23a3e4b94327f5f7258833e912dc1955f497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10079,baseline,10079,mixed,endpoint,62cb187a8a88d735ea67ecdb842a43b91f5cdccb8504fbe9194c9047795178ae,15,15,7142.583306487074,476.1722204324716,25852.916532435363,12719.921684595423,317,21,15,0,25,,True,8,74,1.6753339000570122,1.774595800001407,280,265,37,4,1879.0000000000016,92.99999999999936,5170.583306487073,58.247209076869694,6,294,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,24d162df9b71a8bfd9d25578c11ae5905410767988c8ec42881da3fc42f0d129,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10080,baseline,10080,mixed,endpoint,42b44a5589b3ae1c57874a0527090e5c11c5cf5e825d374a67caea81b10dda2d,10,10,7275.430572667707,727.5430572667707,25337.15286333852,9307.778415102492,362,14,10,0,25,,True,5,62,1.2106328000081703,1.282762000017101,333,323,29,2,2145.9999999999995,62.00000000000173,5067.430572667706,341.4103097550833,4,336,3.637978807091713e-12,True,943.0121947375768,17.74943008678929,c82db329499e4fb05529464275f5311e495d39da019c4d02441267fed2039119,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10081,baseline,10081,mixed,endpoint,738b2c0b46852a713449e799b862e4372fb61d86fa3bc6f2ea65fba998ad59b6,13,13,6473.426647766663,497.955895982051,23147.13323883333,9113.051329981545,300,14,13,0,25,,True,6,63,1.075051099905977,1.133166399988113,269,256,31,4,1775.9999999999984,68.00000000000011,4629.426647766665,1008.398366300431,1,276,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,363d42ea86adc0b40d9eb4007e38ec5857da55f898de441e0655807c389bb5fd,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10082,baseline,10082,mixed,endpoint,96ddac8fd091b04a5afa870ddc54b333ca487cb89d94ccd74ea96588737df4a5,11,11,6268.010028655455,569.8190935141323,21975.05014327728,7671.382366297352,305,16,11,0,25,,True,12,66,1.2785221000376623,1.3472137000062503,267,256,38,2,1803.000000000001,69.99999999999943,4395.010028655454,208.5078388468064,5,278,0.0,True,943.0121947375768,17.74943008678929,df4bc8c691816b72ee6bede156b7320b4cb36556218f7b4f3480a52bfe5ce4fc,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10083,baseline,10083,mixed,endpoint,cb4425e9f4da54699f958cc7838dae75d697f748734a3991151d5f126b2a0374,15,15,7088.6792348828285,472.57861565885526,27413.396174414145,11420.371056727992,259,18,15,0,25,,True,10,78,1.4449164999241475,1.514422900014324,213,198,46,5,1521.999999999998,84.0000000000007,5482.679234882831,0.0,3,227,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,46de3fbd961600b2805b1d142351afdaf2093c90e614754a56eb9a53834c9af1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10084,baseline,10084,mixed,endpoint,0f71bb85f48233d1b12d38be9b589d73481f931081ec82c86034c8e6f639fe7a,11,11,7003.409029045611,636.6735480950555,25177.04514522806,10766.363231725863,321,17,11,0,25,,True,6,70,1.460351700137835,1.5406203999882564,286,275,35,5,1894.9999999999995,73.00000000000014,5035.409029045612,352.89619136473993,6,290,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,f633b91e10b42ad4cdc281d8062a9baf78f983b16037ddad308cf27d9e0226ca,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_10085,baseline,10085,mixed,endpoint,082e42ee98972c6a32d4ce76ca688d4b0a8196f3fd0162b84059e7c35e7c93b3,14,14,6203.624816198,443.1160582998572,23798.12408099001,9587.603193235484,231,18,14,0,25,,True,5,69,1.2679224002058618,1.3165631000010762,199,185,32,2,1361.9999999999986,82.0,4759.624816198002,619.8514389209349,4,207,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,4e0f9389cf2d5e1c6f614f80a2fb4dbad6a421ad53b5e702ab8aeb546ee796e5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
